"Name","Size"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_modeling_mdt_papyrus_updates_releases_2019-12_4.6.0_toolsmiths_artifacts.xml.xz","0,0133056640625"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_modeling_mdt_papyrus_updates_releases_2019-12_4.6.0_toolsmiths_content.xml.xz","0,0207252502441406"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_modeling_mdt_papyrus_updates_releases_2019-12_4.6.0_toolsmiths_p2.index","0,000107765197753906"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_modeling_mdt_papyrus_updates_releases_2019-12_compositeArtifacts.xml","0,000331878662109375"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_modeling_mdt_papyrus_updates_releases_2019-12_compositeContent.xml","0,000331878662109375"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_modeling_mdt_papyrus_updates_releases_2019-12_p2.index","0,000119209289550781"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_oomph_drops_milestone_S20200113-061047-1.16.0-M1_artifacts.jar","0,00954341888427734"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_oomph_drops_milestone_S20200113-061047-1.16.0-M1_content.jar","0,0606346130371094"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_oomph_drops_milestone_S20200113-061047-1.16.0-M1_p2.index","0,000102043151855469"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_oomph_products_repository_content.jar","0,126982688903809"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_oomph_products_repository_p2.index","5,53131103515625E-05"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_oomph_updates_milestone_latest_compositeArtifacts.jar","0,000423431396484375"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_oomph_updates_milestone_latest_compositeContent.jar","0,00041961669921875"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_oomph_updates_milestone_latest_p2.index","0,000119209289550781"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_2019-12_201912181000_artifacts.xml.xz","0,611778259277344"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_2019-12_201912181000_content.xml.xz","0,80841064453125"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_2019-12_201912181000_p2.index","0,000107765197753906"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_2019-12_compositeArtifacts.jar","0,000460624694824219"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_2019-12_compositeContent.jar","0,000459671020507813"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_2019-12_p2.index","0,000119209289550781"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_latest_compositeArtifacts.jar","0,000448226928710938"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_latest_compositeContent.jar","0,000443458557128906"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_releases_latest_p2.index","0,000119209289550781"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_technology_epp_packages_2019-12_artifacts.xml.xz","0,00222396850585938"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_technology_epp_packages_2019-12_content.xml.xz","0,0187110900878906"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_technology_epp_packages_2019-12_p2.index","0,000107765197753906"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops2_R20180206163158_repository_artifacts.xml.xz","0,0110244750976563"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops2_R20180206163158_repository_content.xml.xz","0,0553741455078125"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops2_R20180206163158_repository_p2.index","0,000107765197753906"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops_R20170303204511_repository_artifacts.jar","0,0482664108276367"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops_R20170303204511_repository_content.jar","0,114510536193848"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops_R20170303204511_repository_p2.index","0,000102043151855469"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops_R20180206163158_repository_compositeArtifacts.xml","0,000507354736328125"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops_R20180206163158_repository_compositeContent.xml","0,000507354736328125"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.p2\cache\http___download.eclipse.org_tools_orbit_downloads_drops_R20180206163158_repository_p2.index","0,000119209289550781"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\cache","1,23015403747559"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\setups","0,00422477722167969"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\cache\https___www.eclipse.org_setups_setups.zip","0,615056991577148"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\cache\https___www.eclipse.org_setups_setups.zip.etag","2,00271606445313E-05"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\cache\http___www.eclipse.org_setups_setups.zip","0,615056991577148"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\cache\http___www.eclipse.org_setups_setups.zip.etag","2,00271606445313E-05"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\setups\catalogs.setup","0,000992774963378906"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\setups\com.github.projects.setup","0,000359535217285156"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\setups\indices.xmi","0,000398635864257813"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\setups\locations.setup","0,000795364379882813"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\setups\org.eclipse.projects.setup","0,000360488891601563"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\setups\user.products.setup","0,000468254089355469"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup\setups\user.setup","0,000849723815917969"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.oomph.setup.installer\installRoot.txt","3,4332275390625E-05"
"C:\Users\saulius.petraitis\.eclipse\org.eclipse.tips.state\org.eclipse.tips.ide.state","0"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration","3,68357944488525"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\.settings","0,000166893005371094"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime","1,53632736206055"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.e4.ui.css.swt.theme","0"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.equinox.app","0"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.equinox.launcher","0,0545511245727539"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.osgi","2,09253406524658"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\.settings\org.eclipse.ui.ide.prefs","0,000166893005371094"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.manager","0,00030517578125"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.contributions.1","0,00764942169189453"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.contributors.1","0,0131683349609375"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.extraData.1","0,515351295471191"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.mainData.1","0,932936668395996"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.namespaces.1","0,0118913650512695"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.orphans.1","0,000318527221679688"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.table.1","0,0547065734863281"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.manager\.fileTable.7","0,000152587890625"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.manager\.fileTable.8","0,000152587890625"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.core.runtime\.manager\.fileTableLock","0"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.equinox.app\.manager","0"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.equinox.app\.manager\.fileTableLock","0"
"C:\Users\saulius.petraitis\.eclipse\org.jkiss.dbeaver.product_22.2.2_1535670467_win32_win32_x86_64\configuration\org.eclipse.equinox.launcher\org.jkiss.dbeaver.ui.app.standalone_22.2.2.202210092258","0,0545511245727539"
