"Name","Size"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\_generator.pyi","0,132687568664551"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\_mt19937.pyi","0,0102949142456055"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\_pcg64.pyi","0,00884532928466797"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\_philox.pyi","0,0127601623535156"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\_sfc64.pyi","0,00556755065917969"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\io","0,00138950347900391"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs","0,553553581237793"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\io\sas","0,00138950347900391"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\io\sas\_sas.pyi","0,00138950347900391"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs","0,25908088684082"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\window","0,00482368469238281"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\algos.pyi","0,00954341888427734"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\groupby.pyi","0,00887489318847656"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\hashing.pyi","0,00086212158203125"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\hashtable.pyi","0,0825662612915039"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\index.pyi","0,0233259201049805"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\indexing.pyi","0,00177478790283203"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\internals.pyi","0,00337696075439453"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\interval.pyi","0,0554590225219727"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\join.pyi","0,00182342529296875"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\json.pyi","0,00113677978515625"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\lib.pyi","0,0359315872192383"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\missing.pyi","0,00894737243652344"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\ops.pyi","0,00188922882080078"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\ops_dispatch.pyi","0,000951766967773438"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\parsers.pyi","0,0146369934082031"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\properties.pyi","0,00311374664306641"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\reduction.pyi","0,0109109878540039"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\reshape.pyi","0,00100135803222656"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\sparse.pyi","0,0133552551269531"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\testing.pyi","0,00552272796630859"
